-4.727999999999841774e-01,8.633999999998441810e-01,-1.196999999999625253e+00
8.907210600428043801e-01,8.297002930935782894e-01,-3.082450312868343922e-01
-2.515552635011156224e-01,-3.271343729079917995e-01,-1.398476073459054558e-01
-1.323452046393150283e+00,2.523790570363145136e+00,8.676949991004485607e-01
4.599068937488044462e-01,-1.049353847728501821e+00,1.819485746755663103e+00
8.582363700741951762e-01,-9.853713188248682808e-01,1.805537441350477668e+00
6.663475199568903440e-01,-1.101499424410000483e+00,1.737662447281638434e+00
1.007832107424076584e+00,2.337164409451394087e-01,7.077815152844795232e-01
